gene,CTLrep1,CTLrep2,CTLrep3,KOrep1,KOrep2,KOrep3
ENSMUSG00000080763.3,772,534,869,704,745,1188
ENSMUSG00000010392.9,268,251,296,311,305,252
ENSMUSG00000020841.6,1760,1537,1943,1979,2023,1486
ENSMUSG00000020840.11,1123,922,1404,1028,1006,1122
ENSMUSG00000037958.14,21,19,16,13,15,19
ENSMUSG00000102038.2,14,17,17,15,14,12
ENSMUSG00000037926.16,156,148,172,145,161,105
ENSMUSG00000083899.3,3628,3258,4287,3743,3543,3376
ENSMUSG00000037907.17,284,278,415,267,240,341
ENSMUSG00000011877.14,1050,976,1231,865,1005,1187
ENSMUSG00000017291.14,2179,1743,2344,2345,2440,1490
ENSMUSG00000081451.2,697,636,839,794,763,712
ENSMUSG00000037857.17,3400,2837,3926,3812,3772,2742
ENSMUSG00000081924.2,1967,1636,2285,2051,2539,3185
ENSMUSG00000000631.21,602,534,761,652,626,564
ENSMUSG00000000632.14,13,14,19,9,2,12
ENSMUSG00000037791.16,2560,2091,3002,2515,2593,2573
ENSMUSG00000020834.18,21,10,11,13,13,27
ENSMUSG00000061981.15,2058,1874,2580,2204,2134,2440
ENSMUSG00000020832.15,21,24,19,16,21,31
ENSMUSG00000037750.17,1399,1186,1629,1376,1487,1520
ENSMUSG00000017386.11,860,809,1041,999,1134,1201
ENSMUSG00000017405.15,31,21,36,15,23,33
ENSMUSG00000058546.9,374,296,512,339,390,545
ENSMUSG00000002059.19,523,447,659,532,552,681
ENSMUSG00000002052.7,3184,2823,3872,3341,3474,3195
ENSMUSG00000002064.11,920,672,1081,963,1040,1113
ENSMUSG00000010277.8,6028,5306,7100,6112,6036,5929
ENSMUSG00000037593.13,1,4,3,1,2,2
ENSMUSG00000017390.16,86,64,127,63,62,85
ENSMUSG00000041958.11,27,24,35,25,36,49
ENSMUSG00000002058.14,558,502,687,586,654,731
ENSMUSG00000020829.10,6,4,8,6,11,9
ENSMUSG00000050132.14,97,90,126,125,140,120
ENSMUSG00000017344.5,346,234,337,447,402,332
ENSMUSG00000001100.11,2947,2712,3700,3500,3212,3429
ENSMUSG00000017615.13,627,546,821,752,770,741
ENSMUSG00000001105.16,209,216,256,286,254,298
ENSMUSG00000017376.16,1641,1426,1904,1770,1812,1427
ENSMUSG00000082110.2,8,5,9,9,10,10
ENSMUSG00000049489.6,9,9,7,7,5,20
ENSMUSG00000018334.19,63,42,62,58,75,77
ENSMUSG00000017677.12,407,264,443,397,501,354
ENSMUSG00000020716.17,2545,2098,2929,2742,3095,2076
ENSMUSG00000017639.14,304,280,340,332,312,332
ENSMUSG00000083395.2,14,13,10,5,6,22
ENSMUSG00000082252.2,71,48,67,66,86,78
ENSMUSG00000035575.12,42,33,56,42,46,52
ENSMUSG00000017548.16,2217,1765,2583,2139,2252,1802
ENSMUSG00000017561.17,65,61,72,54,55,53
ENSMUSG00000017550.15,8,6,11,5,11,4
ENSMUSG00000017686.18,1225,1082,1490,1243,1263,1087
ENSMUSG00000017692.9,2,1,6,7,1,4
ENSMUSG00000057181.16,209,207,281,245,246,227
ENSMUSG00000017421.19,14208,12835,17402,15914,15504,16357
ENSMUSG00000017428.17,5633,5077,7005,6249,6211,5889
ENSMUSG00000048895.14,111,98,115,82,102,131
ENSMUSG00000035441.15,1463,1169,1602,1597,1437,1231
ENSMUSG00000035413.9,269,254,337,240,292,316
ENSMUSG00000020704.14,157,122,177,54,71,135
ENSMUSG00000080980.2,723,664,992,725,765,896
ENSMUSG00000046010.8,6,1,6,6,1,3
ENSMUSG00000020697.17,796,676,848,722,825,741
ENSMUSG00000020696.19,56,54,87,53,94,49
ENSMUSG00000018841.18,13,9,18,8,21,21
ENSMUSG00000020692.15,185,168,250,150,186,225
ENSMUSG00000082419.4,55,52,69,55,53,65
ENSMUSG00000018733.11,35,32,37,25,25,22
ENSMUSG00000035152.15,10708,9455,12732,11601,11301,9996
ENSMUSG00000020684.15,414,429,527,423,452,586
ENSMUSG00000020680.16,10537,8579,12792,9975,9697,9855
ENSMUSG00000081906.4,47,47,42,43,45,60
ENSMUSG00000000976.14,45,33,66,57,47,35
ENSMUSG00000081342.2,4,12,3,8,5,4
ENSMUSG00000020679.12,1370,1171,1690,1565,1551,1537
ENSMUSG00000020677.8,510,449,646,660,627,490
ENSMUSG00000034940.16,382,334,459,425,452,366
ENSMUSG00000018648.16,108,87,147,145,130,134
ENSMUSG00000018651.15,167,170,247,182,208,198
ENSMUSG00000020532.19,2825,2536,3324,3029,2994,2404
ENSMUSG00000018697.15,202,200,273,196,190,244
ENSMUSG00000018698.16,6,3,9,1,1,7
ENSMUSG00000034449.8,64,73,91,81,97,81
ENSMUSG00000020530.15,3276,2630,3757,3487,3674,3089
ENSMUSG00000045140.9,2,1,1,6,4,4
ENSMUSG00000020527.15,40,26,48,32,51,33
ENSMUSG00000000804.15,1628,1365,1823,1697,1814,1344
ENSMUSG00000082917.2,1,2,2,5,4,7
ENSMUSG00000018481.10,727,592,848,795,850,651
ENSMUSG00000080791.2,10,4,6,14,6,5
ENSMUSG00000020525.18,227,201,249,247,257,252
ENSMUSG00000059439.16,129,118,214,157,170,165
ENSMUSG00000000093.7,5,4,1,5,10,8
ENSMUSG00000034329.17,9,15,10,10,4,9
ENSMUSG00000018068.14,229,194,271,239,240,167
ENSMUSG00000034297.15,4661,3811,5168,5644,5466,3608
ENSMUSG00000020521.8,43,57,65,62,58,42
ENSMUSG00000020516.16,2052,1678,2288,2088,2249,1684
ENSMUSG00000018171.10,1081,950,1226,1291,1375,1118
ENSMUSG00000083992.2,116,102,90,72,119,173
ENSMUSG00000047126.18,17873,15057,21064,19554,19114,16692
ENSMUSG00000018425.19,4108,3364,4778,3925,3821,3653
ENSMUSG00000018427.9,75,33,88,46,76,45
ENSMUSG00000020495.14,662,586,772,719,751,703
ENSMUSG00000082507.2,103,108,135,134,99,148
ENSMUSG00000020492.12,16,15,19,15,27,31
ENSMUSG00000018548.16,600,528,670,595,577,466
ENSMUSG00000046442.5,46,45,45,21,28,28
ENSMUSG00000007646.14,107,89,108,119,93,97
ENSMUSG00000020486.20,9,8,16,9,5,11
ENSMUSG00000018401.18,1712,1412,2087,1542,1837,1610
ENSMUSG00000034177.16,31,27,23,22,27,30
ENSMUSG00000020485.15,722,625,867,716,851,961
ENSMUSG00000034156.17,17,23,35,25,44,30
ENSMUSG00000034121.13,47,43,50,45,50,64
ENSMUSG00000020483.15,2033,1731,2297,1954,2081,2195
ENSMUSG00000018379.18,20956,18540,24669,22283,19731,20414
ENSMUSG00000018377.11,3277,2656,3657,3490,3567,3030
ENSMUSG00000018378.14,1,4,8,2,3,4
ENSMUSG00000023723.18,36,28,43,33,33,49
ENSMUSG00000069769.14,2063,1683,2417,2319,2356,1946
ENSMUSG00000018428.16,235,201,262,244,311,254
ENSMUSG00000000278.11,5,8,11,5,8,1
ENSMUSG00000033983.15,28,19,33,27,17,35
ENSMUSG00000000276.12,1,4,1,11,2,10
ENSMUSG00000048616.5,29,21,18,7,13,28
ENSMUSG00000020553.9,23,16,24,17,18,24
ENSMUSG00000003948.18,158,104,191,196,278,138
ENSMUSG00000003949.17,2,7,2,6,4,5
ENSMUSG00000020546.15,12,8,13,18,15,10
ENSMUSG00000020544.15,10,11,19,10,12,16
ENSMUSG00000020541.13,11,5,9,11,9,13
ENSMUSG00000082453.2,32,21,37,22,38,38
ENSMUSG00000054079.13,308,299,323,282,285,326
ENSMUSG00000059474.14,1080,783,1227,1069,1243,829
ENSMUSG00000091228.2,2,1,4,4,2,4
ENSMUSG00000020859.17,1856,1517,2124,2341,2652,1701
ENSMUSG00000081604.6,65,49,86,62,81,74
ENSMUSG00000037573.6,1817,1470,2001,2432,2010,1848
ENSMUSG00000020863.16,3421,2861,4239,3577,3596,3003
ENSMUSG00000020864.14,599,499,665,628,617,609
ENSMUSG00000020866.18,51,53,58,83,94,65
ENSMUSG00000020867.14,18,14,24,16,28,34
ENSMUSG00000010080.16,2,4,9,4,3,7
ENSMUSG00000039096.11,3,5,1,5,3,7
ENSMUSG00000020869.9,1722,1464,2058,1766,1756,1998
ENSMUSG00000024414.14,60,35,56,60,70,83
ENSMUSG00000020868.16,377,322,428,349,409,462
ENSMUSG00000020870.8,4,7,5,5,10,9
ENSMUSG00000001506.11,1589,782,1675,1602,2375,1788
ENSMUSG00000038976.13,568,547,713,564,640,670
ENSMUSG00000047181.13,32,44,39,40,28,26
ENSMUSG00000038967.14,287,225,359,238,296,377
ENSMUSG00000001507.17,117,84,116,112,142,125
ENSMUSG00000001510.9,2,4,3,6,1,3
ENSMUSG00000038909.18,1476,1188,1727,1372,1404,1407
ENSMUSG00000038893.13,162,111,180,109,142,138
ENSMUSG00000020873.16,460,380,607,519,510,532
ENSMUSG00000057522.16,1242,1116,1499,1336,1330,1318
ENSMUSG00000038845.12,590,517,765,657,608,768
ENSMUSG00000075595.10,170,145,166,151,191,124
ENSMUSG00000013415.10,616,497,672,604,554,534
ENSMUSG00000006058.11,656,623,875,676,739,818
ENSMUSG00000014349.8,1625,1387,1931,1676,1806,1644
ENSMUSG00000006057.16,264,226,313,247,317,335
ENSMUSG00000083337.2,305,227,301,248,300,440
ENSMUSG00000020875.10,5,1,1,8,2,1
ENSMUSG00000038721.9,3,5,1,7,11,12
ENSMUSG00000038700.5,4,1,3,4,8,6
ENSMUSG00000038692.9,9,14,15,14,22,29
ENSMUSG00000048763.12,14,13,15,24,14,12
ENSMUSG00000075588.7,4,3,6,2,6,6
ENSMUSG00000018666.14,5559,4550,6873,5717,5764,5355
ENSMUSG00000081249.4,437,318,470,398,424,616
ENSMUSG00000038615.18,4236,3728,5060,4478,4526,4069
ENSMUSG00000018669.15,155,130,214,158,145,180
ENSMUSG00000018678.14,97,110,129,104,139,141
ENSMUSG00000038534.20,25,13,6,17,11,13
ENSMUSG00000038517.16,26,30,33,30,33,31
ENSMUSG00000001440.6,16022,13643,18824,16813,16442,14482
ENSMUSG00000001441.14,6774,5671,8043,7697,7828,6538
ENSMUSG00000018882.13,49,59,94,72,57,68
ENSMUSG00000038485.7,200,173,178,226,244,158
ENSMUSG00000049807.17,161,132,235,131,162,243
ENSMUSG00000038453.18,34,31,52,37,41,53
ENSMUSG00000038437.12,227,185,246,230,246,175
ENSMUSG00000078695.9,1,2,4,2,2,3
ENSMUSG00000018537.17,244,222,338,240,278,361
ENSMUSG00000069744.8,501,450,645,521,579,701
ENSMUSG00000018547.9,654,537,735,621,682,578
ENSMUSG00000018541.11,5,1,6,1,5,3
ENSMUSG00000071415.7,13776,11608,16496,13570,13809,15257
ENSMUSG00000038366.16,1094,1005,1384,941,943,1094
ENSMUSG00000082715.2,129,81,149,101,148,199
ENSMUSG00000020882.18,56,55,70,37,45,59
ENSMUSG00000017404.13,14286,12308,17417,15379,15078,19413
ENSMUSG00000020883.19,225,186,247,275,231,225
ENSMUSG00000018160.16,1327,1072,1490,1464,1522,1105
ENSMUSG00000085897.3,6,5,10,4,6,2
ENSMUSG00000003119.15,1674,1499,2089,1760,1804,1488
ENSMUSG00000018167.11,103,86,116,94,108,93
ENSMUSG00000038208.14,10,12,19,10,20,16
ENSMUSG00000062312.6,350,346,478,383,449,442
ENSMUSG00000019312.11,32,32,40,33,24,49
ENSMUSG00000038150.8,3,1,6,1,7,3
ENSMUSG00000078134.2,173,204,281,218,196,217
ENSMUSG00000017221.15,1937,1738,2438,1971,2051,2285
ENSMUSG00000017210.15,1067,976,1281,876,1014,1077
ENSMUSG00000058756.14,1052,1019,1297,948,1009,1129
ENSMUSG00000121096.1,28,29,32,35,29,44
ENSMUSG00000020889.12,102,72,118,109,100,116
ENSMUSG00000052915.15,2785,2458,3288,2866,2929,2709
ENSMUSG00000075576.13,10,4,5,9,13,3
ENSMUSG00000078676.10,188,139,195,132,159,203
ENSMUSG00000038020.6,5,21,15,11,12,13
ENSMUSG00000038013.15,74,78,84,83,81,80
ENSMUSG00000017499.16,5,7,4,6,3,3
ENSMUSG00000037992.17,665,552,782,596,669,792
ENSMUSG00000047197.2,39,29,35,25,42,47
ENSMUSG00000020914.18,4574,3621,5130,4288,4718,3666
ENSMUSG00000017493.13,38,26,41,21,52,47
ENSMUSG00000037935.17,4083,3430,4887,4081,4274,4112
ENSMUSG00000086688.5,1515,1318,1802,1449,1626,2411
ENSMUSG00000054146.9,16,17,22,19,19,16
ENSMUSG00000020911.15,315,255,413,342,384,534
ENSMUSG00000045545.9,157,146,176,171,179,228
ENSMUSG00000082456.2,27,38,32,48,50,68
ENSMUSG00000035557.10,307,277,373,320,303,521
ENSMUSG00000035530.14,14277,11756,17217,15407,15373,15286
ENSMUSG00000091478.3,161,187,195,175,233,223
ENSMUSG00000001552.15,2737,2220,3409,2917,3041,3207
ENSMUSG00000006931.16,85,103,117,69,101,130
ENSMUSG00000001555.11,342,352,463,452,469,452
ENSMUSG00000017176.18,239,270,375,292,266,338
ENSMUSG00000048732.6,111,76,86,100,96,57
ENSMUSG00000020917.18,5486,4809,6606,4973,5491,5493
ENSMUSG00000006784.15,13,18,12,11,11,9
ENSMUSG00000006782.17,203,180,245,174,197,236
ENSMUSG00000014195.17,3601,3272,4470,4053,3719,3823
ENSMUSG00000017837.13,137,129,196,151,152,180
ENSMUSG00000020918.15,658,641,855,732,694,768
ENSMUSG00000019173.12,2049,1942,2740,2198,2329,2693
ENSMUSG00000020919.12,330,310,402,314,336,323
ENSMUSG00000004043.15,104,107,119,85,101,94
ENSMUSG00000004040.17,1064,867,1126,1269,1319,913
ENSMUSG00000004044.10,285,261,388,286,209,282
ENSMUSG00000019302.17,748,745,923,871,769,771
ENSMUSG00000001751.10,28,22,30,39,46,50
ENSMUSG00000001755.13,109,94,151,116,106,140
ENSMUSG00000017801.16,380,369,483,416,389,431
ENSMUSG00000017802.15,300,250,369,328,369,343
ENSMUSG00000035198.10,1708,1547,2200,1648,1778,2092
ENSMUSG00000045007.10,1521,1284,1803,1306,1465,1728
ENSMUSG00000035172.16,60,80,87,52,73,98
ENSMUSG00000017167.7,144,97,149,99,94,105
ENSMUSG00000006920.15,66,66,97,98,91,71
ENSMUSG00000035112.18,49,57,76,67,63,54
ENSMUSG00000035086.14,916,846,1139,978,977,939
ENSMUSG00000078652.10,5675,5248,7211,6470,5959,6121
ENSMUSG00000035007.6,175,132,214,160,202,179
ENSMUSG00000063316.14,948,814,1080,840,1109,1498
ENSMUSG00000034993.8,699,519,800,671,672,720
ENSMUSG00000001313.13,716,663,910,640,554,917
ENSMUSG00000017146.13,11,17,11,5,8,11
ENSMUSG00000017119.21,902,739,1124,1047,1065,879
ENSMUSG00000034931.16,1073,944,1194,990,1074,1145
ENSMUSG00000017724.15,852,725,1045,829,851,1076
ENSMUSG00000082171.2,2382,1977,2761,2627,2980,3710
ENSMUSG00000003518.14,166,153,186,168,203,195
ENSMUSG00000017314.13,64,56,80,51,40,48
ENSMUSG00000017311.16,4,14,8,3,6,17
ENSMUSG00000020921.7,37,36,26,22,26,41
ENSMUSG00000020922.12,2364,2207,3102,2752,2862,2591
ENSMUSG00000008855.18,1460,1339,1856,1477,1506,1664
ENSMUSG00000034757.16,21,12,20,24,24,19
ENSMUSG00000059995.13,3444,3072,4210,3764,3871,3689
ENSMUSG00000020923.18,1967,1771,2572,2257,2201,2090
ENSMUSG00000006575.15,72,93,98,23,47,70
ENSMUSG00000018677.10,25,22,35,30,37,28
ENSMUSG00000034708.13,5,3,10,7,4,11
ENSMUSG00000034685.5,182,181,192,139,146,223
ENSMUSG00000034621.15,1030,820,1173,1057,1215,889
ENSMUSG00000050288.7,1480,1381,1909,1219,1241,2176
ENSMUSG00000080992.2,8,14,9,6,7,17
ENSMUSG00000051455.14,68,52,71,61,49,52
ENSMUSG00000020925.17,41,29,34,26,32,48
ENSMUSG00000020926.17,20,11,11,4,9,9
ENSMUSG00000034520.15,1017,833,1140,1129,1096,866
ENSMUSG00000020929.15,5530,4852,6980,5452,5636,6009
ENSMUSG00000051378.11,56,40,70,34,32,55
ENSMUSG00000045532.6,856,828,1055,497,519,1051
ENSMUSG00000020936.9,1816,1705,2294,1956,1964,1876
ENSMUSG00000020937.15,148,119,161,139,177,187
ENSMUSG00000056938.18,35,31,45,43,35,33
ENSMUSG00000048878.7,631,524,732,667,658,639
ENSMUSG00000020941.8,1,6,3,1,7,4
ENSMUSG00000034255.19,3,2,3,1,3,1
ENSMUSG00000034247.10,52,43,57,46,54,40
ENSMUSG00000020946.14,103,82,136,125,145,122
ENSMUSG00000000125.6,64,62,101,77,73,77
ENSMUSG00000034187.19,532,507,645,529,571,485
ENSMUSG00000018412.17,1012,795,1134,895,1167,795
ENSMUSG00000020687.14,3452,2958,3953,3817,3963,3200
ENSMUSG00000020691.14,36,34,48,32,44,41
ENSMUSG00000081965.2,40,21,38,22,54,46
ENSMUSG00000020694.18,4416,3873,5319,4738,4765,4243
ENSMUSG00000020695.15,226,170,257,185,200,196
ENSMUSG00000053580.17,364,307,379,339,398,258
ENSMUSG00000083465.2,2601,2228,3142,2676,2645,2520
ENSMUSG00000019590.17,10,6,9,3,10,11
ENSMUSG00000020681.15,3,4,9,6,5,4
ENSMUSG00000001901.16,68,62,77,26,44,61
ENSMUSG00000049354.9,1816,1563,2033,1780,1830,1793
ENSMUSG00000020700.12,95,103,128,82,130,150
ENSMUSG00000040699.14,43,43,79,45,42,63
ENSMUSG00000069631.15,25,24,43,21,28,24
ENSMUSG00000078622.9,4133,3768,5097,4959,4596,3836
ENSMUSG00000020705.7,3513,3018,4190,3552,3781,3081
ENSMUSG00000020706.14,578,532,743,546,615,563
ENSMUSG00000020708.13,1248,1051,1500,1229,1240,1405
ENSMUSG00000078619.11,1692,1432,1966,1637,1675,1768
ENSMUSG00000001027.8,32,28,38,12,14,24
ENSMUSG00000020715.10,35,28,46,47,29,25
ENSMUSG00000040548.17,304,253,371,306,310,242
ENSMUSG00000020719.15,22795,19608,27204,25547,25559,22518
ENSMUSG00000018372.14,6,4,6,3,10,8
ENSMUSG00000018363.17,870,790,1012,960,971,803
ENSMUSG00000018362.15,64,37,56,59,51,49
ENSMUSG00000083356.2,1,4,3,4,2,3
ENSMUSG00000040481.18,799,569,869,743,879,659
ENSMUSG00000040430.19,143,139,155,145,130,170
ENSMUSG00000020720.14,257,178,300,278,255,242
ENSMUSG00000020721.17,553,427,555,560,629,366
ENSMUSG00000020723.4,422,396,578,502,493,472
ENSMUSG00000050965.15,223,174,248,211,221,159
ENSMUSG00000020728.18,55,34,68,62,61,59
ENSMUSG00000000142.16,33,24,39,12,30,19
ENSMUSG00000020599.14,27,20,23,6,5,14
ENSMUSG00000020611.15,225,208,237,219,198,202
ENSMUSG00000020610.18,26,22,29,22,27,30
ENSMUSG00000041895.16,67,44,57,60,87,48
ENSMUSG00000020612.17,2366,1830,2715,2469,2597,2205
ENSMUSG00000020614.14,153,120,194,216,256,204
ENSMUSG00000018800.15,26,30,34,26,40,28
ENSMUSG00000020623.12,332,289,389,308,379,277
ENSMUSG00000041695.3,3,6,5,5,5,6
ENSMUSG00000082272.2,1583,1259,1803,1583,1626,2284
ENSMUSG00000000567.6,1025,872,1289,1209,1303,1292
ENSMUSG00000041654.16,16,9,18,15,16,17
ENSMUSG00000047904.7,98,90,129,57,43,77
ENSMUSG00000018661.18,50,40,59,41,47,71
ENSMUSG00000041598.8,35,24,26,17,24,30
ENSMUSG00000041592.17,55,43,73,44,61,55
ENSMUSG00000083769.2,2,5,2,4,6,6
ENSMUSG00000010021.14,41,40,33,10,24,22
ENSMUSG00000000202.10,3,5,8,3,2,5
ENSMUSG00000051043.17,231,197,306,312,311,334
ENSMUSG00000020732.14,59,49,73,101,101,72
ENSMUSG00000020733.4,164,168,206,208,225,261
ENSMUSG00000015542.18,8,12,29,11,17,14
ENSMUSG00000045980.14,34,20,45,33,30,48
ENSMUSG00000018861.9,4,6,6,5,5,11
ENSMUSG00000045288.11,3,3,6,3,1,4
ENSMUSG00000034586.15,481,333,539,347,365,465
ENSMUSG00000050910.6,336,251,291,283,284,349
ENSMUSG00000016940.19,192,155,252,232,270,272
ENSMUSG00000020736.13,53,26,60,28,51,67
ENSMUSG00000081376.2,9,11,13,17,17,22
ENSMUSG00000020737.13,35,29,19,39,38,38
ENSMUSG00000020738.17,3535,2741,4353,3348,3569,4132
ENSMUSG00000020739.12,69,66,73,69,67,95
ENSMUSG00000020740.14,96,72,119,85,95,92
ENSMUSG00000020743.16,138,150,174,132,144,164
ENSMUSG00000059923.14,730,582,839,749,777,729
ENSMUSG00000083394.3,9261,7314,10428,9113,10085,11572
ENSMUSG00000020747.19,869,802,1111,879,948,1017
ENSMUSG00000034471.13,184,176,252,183,183,175
ENSMUSG00000020782.19,441,369,477,477,572,513
ENSMUSG00000020752.12,11,15,13,19,14,12
ENSMUSG00000020755.10,609,579,767,664,673,785
ENSMUSG00000020758.16,34,28,42,34,41,39
ENSMUSG00000020766.5,16,12,21,16,14,17
ENSMUSG00000016559.15,15076,12726,17187,16090,14712,14817
ENSMUSG00000020770.14,463,408,593,536,593,551
ENSMUSG00000057948.13,14,1,14,6,3,8
ENSMUSG00000034341.18,626,564,735,586,650,788
ENSMUSG00000020775.14,31,27,33,33,32,42
ENSMUSG00000020777.17,21,29,27,17,21,21
ENSMUSG00000020780.16,521,467,636,558,549,557
ENSMUSG00000020792.16,823,773,1008,817,872,838
ENSMUSG00000034227.8,109,90,121,84,92,142
ENSMUSG00000052949.15,195,131,200,107,116,155
ENSMUSG00000050628.7,13,8,15,8,11,22
ENSMUSG00000015869.18,702,595,839,639,717,691
ENSMUSG00000020802.9,714,662,856,609,736,726
ENSMUSG00000020806.16,78,73,107,77,104,112
ENSMUSG00000020810.6,83,67,79,61,59,77
ENSMUSG00000020814.14,42,31,47,42,43,55
ENSMUSG00000056962.12,125,134,162,149,158,128
ENSMUSG00000034120.19,3070,2613,3445,3422,2685,3152
ENSMUSG00000020818.17,60,50,69,69,70,53
ENSMUSG00000043857.17,16,22,20,15,19,18
ENSMUSG00000020823.17,258,252,322,228,257,249
ENSMUSG00000059248.14,616,584,794,669,680,761
ENSMUSG00000025571.14,407,314,457,364,409,351
ENSMUSG00000048277.16,90,57,100,78,106,120
ENSMUSG00000053113.4,69,55,67,76,64,83
ENSMUSG00000017715.12,111,85,156,84,120,132
ENSMUSG00000017132.18,126,93,124,105,143,127
ENSMUSG00000033909.18,52,37,64,53,62,54
ENSMUSG00000017466.11,1299,1026,1526,1569,1581,1323
ENSMUSG00000025575.15,20,15,12,21,23,25
ENSMUSG00000017446.15,14,5,8,12,17,13
ENSMUSG00000025576.18,8,6,13,5,1,9
ENSMUSG00000025577.8,217,195,291,193,241,262
ENSMUSG00000025578.10,74,70,91,78,87,100
ENSMUSG00000039989.8,166,154,179,152,177,182
ENSMUSG00000039976.5,143,114,161,101,130,128
ENSMUSG00000025579.15,19,14,7,19,16,19
ENSMUSG00000025580.16,82,67,107,67,69,101
ENSMUSG00000039908.15,11,14,19,13,22,17
ENSMUSG00000025582.5,10,17,22,7,11,4
ENSMUSG00000025583.17,64,71,73,58,58,70
ENSMUSG00000025371.13,2,4,12,4,5,14
ENSMUSG00000025372.17,82,69,95,83,77,96
ENSMUSG00000025375.16,1,2,3,1,2,1
ENSMUSG00000061306.17,16,15,20,16,28,27
ENSMUSG00000075389.5,3,1,1,8,3,1
ENSMUSG00000039741.17,44,38,48,53,63,44
ENSMUSG00000062825.16,14243,13736,19889,16367,15259,19806
ENSMUSG00000039703.17,790,658,957,762,815,783
ENSMUSG00000025793.18,286,238,357,258,268,268
ENSMUSG00000039640.8,304,239,391,268,263,368
ENSMUSG00000025792.10,3,7,5,2,5,5
ENSMUSG00000061111.9,64,52,60,41,58,102
ENSMUSG00000025130.12,60,51,75,61,72,96
ENSMUSG00000025132.14,429,390,576,401,430,521
ENSMUSG00000025134.3,41,26,46,34,47,58
ENSMUSG00000025135.13,35,28,44,29,32,55
ENSMUSG00000025137.16,230,210,277,285,270,311
ENSMUSG00000025138.15,19,23,22,29,20,32
ENSMUSG00000051510.14,52,46,73,68,63,57
ENSMUSG00000025140.16,60,58,86,72,54,89
ENSMUSG00000025142.19,40,33,82,34,51,40
ENSMUSG00000025145.14,45,31,58,34,42,47
ENSMUSG00000018012.12,190,184,274,182,207,266
ENSMUSG00000039450.12,14,18,4,6,6,9
ENSMUSG00000078249.6,1313,1059,1462,1003,1187,1727
ENSMUSG00000025156.18,38,34,64,54,42,81
ENSMUSG00000025155.16,164,137,173,162,192,192
ENSMUSG00000025153.10,31,24,32,18,27,35
ENSMUSG00000025162.19,1956,1639,2236,1775,2106,2048
ENSMUSG00000082510.2,97,71,133,88,107,105
ENSMUSG00000039294.15,16,12,18,16,16,27
ENSMUSG00000000056.8,21,15,22,14,27,20
ENSMUSG00000039275.10,330,342,426,401,440,427
ENSMUSG00000025173.14,1183,953,1416,1165,1363,1043
ENSMUSG00000025170.14,7,7,8,4,10,11
ENSMUSG00000039253.8,4,2,2,5,1,5
ENSMUSG00000039230.15,3,3,2,3,3,2
ENSMUSG00000110250.2,10,5,10,9,8,4
ENSMUSG00000020671.10,4836,4124,5523,5201,5039,4765
ENSMUSG00000020668.11,730,555,828,611,535,638
ENSMUSG00000037486.19,157,108,167,136,182,111
ENSMUSG00000118499.2,15,25,11,14,15,20
ENSMUSG00000071454.14,537,482,680,618,666,521
ENSMUSG00000020661.16,1933,1715,2326,1992,2018,1877
ENSMUSG00000020660.7,4,2,3,3,2,2
ENSMUSG00000020658.11,116,120,147,99,104,95
ENSMUSG00000020657.17,9,13,12,6,15,6
ENSMUSG00000020654.16,427,394,560,430,469,454
ENSMUSG00000112297.2,7,18,22,11,8,15
ENSMUSG00000020647.11,415,338,495,404,483,362
ENSMUSG00000020640.11,154,128,171,163,205,118
ENSMUSG00000091269.3,7320,6681,8885,7108,7039,9276
ENSMUSG00000037361.9,1255,1190,1639,1371,1361,1397
ENSMUSG00000020635.9,394,366,454,278,328,413
ENSMUSG00000020634.13,30,14,36,24,25,41
ENSMUSG00000052812.6,476,325,548,439,522,358
ENSMUSG00000020627.11,469,535,663,410,447,564
ENSMUSG00000097977.2,9,6,4,3,7,9
ENSMUSG00000073233.5,236,224,304,228,287,271
ENSMUSG00000020609.15,41,25,37,50,55,33
ENSMUSG00000020605.10,7,9,9,6,10,12
ENSMUSG00000054364.6,502,439,627,454,596,700
ENSMUSG00000020594.15,5619,4651,6381,5882,5942,4961
ENSMUSG00000020592.15,122,90,123,121,154,177
ENSMUSG00000020585.6,5506,4763,6621,6502,7493,6578
ENSMUSG00000066643.13,60,40,58,39,41,50
ENSMUSG00000066637.3,1,1,2,4,1,1
ENSMUSG00000060647.3,194,158,144,169,193,194
ENSMUSG00000048387.9,41,45,74,46,39,72
ENSMUSG00000111942.2,2094,1805,2507,2115,2077,1752
ENSMUSG00000020621.7,116,87,156,130,123,111
ENSMUSG00000112515.2,274,246,265,270,285,283
ENSMUSG00000066632.4,12,9,14,13,13,10
ENSMUSG00000043673.12,64,44,80,61,49,62
ENSMUSG00000020608.8,507,389,517,492,527,386
ENSMUSG00000054459.9,59,41,53,69,75,71
ENSMUSG00000111974.2,15,9,8,5,10,17
ENSMUSG00000113275.2,184,156,222,134,145,226
ENSMUSG00000078377.6,511,574,675,633,530,634
ENSMUSG00000020589.18,27,22,32,26,49,39
ENSMUSG00000037169.16,1485,1168,1573,1309,1249,1706
ENSMUSG00000037149.11,3414,3035,4185,3504,3802,3437
ENSMUSG00000020576.11,95,90,97,94,81,84
ENSMUSG00000113188.2,120,90,124,118,95,131
ENSMUSG00000071414.6,105,98,150,87,91,154
ENSMUSG00000097973.2,4,3,1,4,7,10
ENSMUSG00000113855.2,5,5,4,6,4,3
ENSMUSG00000020607.8,282,262,358,423,472,407
